,carbohydrates_100g,energy_100g,fiber_100g,nutrition-score-fr_100g,proteins_100g,saturated-fat_100g,sodium_100g,sugars_100g
29732,48.0,1274.0,1.625,18.0,11.0,0.26,0.291338582677165,6.4
29733,12.0,302.0,0.36,0.0,3.52,0.64,0.0472,12.0
29734,7.7,346.0,2.8,3.0,2.3,0.5,0.551181102362205,3.6
29735,10.0,201.0,0.7,4.0,0.8,0.0,0.0,10.0
29736,8.4,300.0,1.935,9.0,3.0,0.0,1.1,0.0
29737,0.5,17.0,0.0,2.0,0.5,0.0,0.0,0.5
29738,4.7,133.0,2.7,-2.0,1.4,0.1,0.236220472440945,4.7
29739,3.3,150.0,0.725,3.0,0.7,0.4,0.275590551181102,3.3
29740,3.4,89.0,0.6,3.0,0.6,0.1,0.334645669291339,0.6
29741,14.9,428.0,0.0,3.25,3.3,1.8,0.047153543307086605,14.0
29742,14.0,455.0,1.4,3.0,1.7,2.3,0.228346456692913,1.5
29743,66.0,1478.0,3.5,-5.0,13.0,0.8,0.0196850393700787,3.0
29744,4.2,391.0,3.225,4.0,1.3,1.1,0.255905511811024,3.7
29745,60.7,607.0,0.0,4.75,0.0,0.0,0.0,0.975
29746,3.7,108.0,2.8,-8.0,0.9,0.0,0.0228346456692913,3.2
29747,2.7,85.0,1.6,-2.0,0.9,0.0,0.0078740157480315,2.7
29748,32.875,1515.0,4.3,7.0,11.5,1.1,0.511811023622047,12.2
29749,5.0,170.0,1.0,1.0,1.5,0.9,0.2,2.0
29750,2.3,113.0,3.9,-11.0,2.1,0.0,0.012992125984252,1.9
29751,12.1,362.0,1.425,9.0,0.7,0.4,0.708661417322835,6.9
29752,44.0,1130.0,6.5,-1.0,8.5,0.4,0.46,6.5
29753,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
29754,2.0,995.0,0.625,2.0,16.5,2.5,0.275590551181102,1.8
29755,13.6,472.0,1.475,0.0,6.6,0.3,0.307086614173228,0.5
29756,9.4,298.0,0.72,-1.75,2.8,0.43,0.08317716535433076,0.68
29757,17.875,2033.0,0.0,15.0,15.0,3.3,0.62992125984252,2.5
29758,16.0,293.0,2.6,6.0,0.0,0.0,0.0,13.0
29759,69.0,1684.0,3.5,12.0,10.0,3.1,0.295275590551181,8.9
29760,11.2,303.0,0.1,1.0,2.8,0.9,0.047244094488189,10.9
29761,74.7,1510.0,2.5,-3.0,7.7,0.5,0.0,0.0
29762,11.3,300.0,0.0,0.0,3.4,0.9,0.05,11.3
29763,7.1,192.0,0.825,0.0,0.9,0.4,0.0393700787401575,4.5
29764,77.3,1524.0,2.0,9.0,7.5,0.5,0.641732283464567,0.7
29765,13.6,406.0,0.0,3.0,3.1,2.0,0.047244094488189,13.5
29766,11.9,213.0,0.725,5.0,0.6,0.0,0.0,10.2
29767,12.3,2921.0,5.7,-2.0,15.6,5.2,0.0039370078740157,3.5
29768,13.7,408.0,5.0,-4.0,6.4,0.2,0.350393700787402,0.4
29769,27.0,1132.0,1.2,15.0,12.0,3.7,1.06299212598425,3.0
29770,5.0,213.0,0.0,-3.0,7.5,0.0,0.0393700787401575,5.0
29771,17.4,1070.0,1.45,13.0,15.5,6.77,0.495,4.83
29772,7.0,150.0,2.0,-7.0,1.0,0.0,0.004,3.5
29773,56.0,2038.0,6.0,15.0,11.0,10.0,0.0984251968503937,22.0
29774,19.0,724.0,2.4,3.0,4.8,3.0,0.393700787401575,3.2
29775,8.2,217.0,0.0,-5.0,1.4,0.2,0.0118110236220472,4.5
29776,72.0,1548.0,3.6,-6.0,13.0,0.35,0.0051181102362204,3.7
29777,2.925,4.0,0.1,0.0,0.1,0.1,0.0,0.1
29778,48.625,1845.0,3.225,17.0,9.1,4.25,0.5856870078740157,26.35
29779,72.0,1548.0,3.6,-6.0,13.0,0.35,0.0051181102362204,3.7
29780,3.0,103.0,2.5,-9.0,1.9,0.5,0.0059055118110236,3.0
29781,6.3,245.0,2.225,4.0,1.3,0.3,0.409,3.8
29782,8.5,201.0,0.05,10.0,0.6,0.2,0.0393700787401575,3.7
29783,18.0,1081.0,1.2,14.0,15.0,6.9,0.590551181102362,4.5
29784,76.6,1602.0,3.05,14.0,7.5,1.7,0.31496062992126,28.9
29785,2.4,79.0,2.6,2.0,0.6,0.1,0.590551181102362,1.4
29786,81.0,1605.0,4.5,7.0,8.0,0.2,0.374015748031496,19.0
29787,10.9,485.0,1.8,0.0,4.9,1.5,0.307086614173228,2.9
29788,12.0,212.0,0.625,6.0,0.5,0.0,0.0,12.0
29789,5.8,122.0,0.1,1.0,0.9,0.1,0.2,5.0
29790,8.3,184.0,1.8,-6.0,1.0,0.1,0.0039370078740157,8.3
29791,12.0,206.0,0.475,15.0,0.0,0.0,0.0,11.0
29792,2.1,2305.0,0.0,16.0,0.6,4.3,0.62992125984252,0.8
29793,12.0,419.0,0.5,0.0,7.3,1.6,0.0394,11.5
29794,18.0,700.0,0.61,12.0,2.5,0.6,0.787,11.0
29795,8.8,263.0,4.2,-10.0,3.4,0.2,0.224409448818898,3.7
29796,10.0,345.0,2.9,7.0,10.0,2.3,0.018,9.85
29797,10.5,164.0,0.35,2.0,0.6,0.0,0.0,9.0
29798,11.5,196.0,0.1,15.0,0.1,0.0,0.0039370078740157,11.5
29799,4.2,207.0,2.0,0.0,1.4,0.4,0.192913385826772,3.4
29800,8.9,143.0,0.0,11.0,0.01,0.0,0.0039370078740157,8.6
29801,6.1,226.0,4.1,-12.0,4.0,0.1,0.063,3.1
29802,48.0,1370.0,0.0,-1.0,22.0,0.2,0.0039370078740157,2.5
29803,72.0,1548.0,3.6,-6.0,13.0,0.35,0.0051181102362204,3.7
29804,14.5,383.0,4.0,-3.0,4.1,0.0,0.511811023622047,14.5
29805,83.7,1627.0,1.525,13.0,7.1,0.7,0.338582677165354,29.3
29806,52.2,2247.0,2.675,12.0,6.2,2.6,0.433070866141732,0.5
29807,0.5,17.0,0.0,2.0,0.5,0.0,0.0,0.5
29808,5.2,151.0,0.0,-1.75,3.6,0.1,0.0503937007874016,5.2
29809,9.4,176.0,0.375,2.0,0.7,0.0,0.0118110236220472,8.7
29810,23.0,450.0,1.5,14.0,2.0,0.1,1.1,23.0
29811,70.5,1506.0,6.1,-6.0,12.1,0.7,0.0118110236220472,1.6
29812,5.9,347.0,3.9,0.0,1.5,1.1,0.228346456692913,5.7
29813,47.0,2190.0,4.5,8.0,5.9,2.8,0.511811023622047,0.6
29814,18.2,318.0,1.6,6.0,0.5,0.1,0.0039370078740157,11.2
29815,25.0,816.0,1.6999999999999997,4.0,6.8,4.0,0.354,0.4
29816,4.5,640.0,0.6,3.0,12.6,1.4,0.606299212598425,3.6
29817,69.0,1500.0,4.0,-6.0,13.0,0.4,0.004,3.5
29818,2.9,113.0,1.7,-1.0,2.8,0.0,0.267716535433071,1.0
29819,14.7,613.0,0.635,8.0,2.8,5.5,0.0393700787401575,14.1
29820,3.7,168.0,0.86,-2.0,3.8,0.7,0.0551181102362205,3.7
29821,4.8,84.0,0.35,7.0,0.0,0.0,0.0118110236220472,4.7
29822,30.8,643.0,0.485,0.0,3.3,0.2,0.177165354330709,0.0
29823,21.0,605.0,2.5,-3.0,2.5,1.0,0.02,1.0
29824,8.1,172.0,0.6,2.0,0.5,0.0,0.0,8.1
29825,1.0,1146.0,0.35,14.0,18.5,14.9,0.590551181102362,1.0
29826,6.3,245.0,2.225,4.0,1.3,0.3,0.409,3.8
29827,6.6,193.0,2.2,6.0,1.3,0.2,0.74,5.6
29828,8.3,160.0,0.3,-2.0,0.3,0.3,0.0023622047244094,1.7
29829,9.0,1860.0,4.2,8.5,7.0,2.575,0.2704507874015749,9.675
29830,57.0,1434.0,5.8,-6.0,22.0,0.4,0.0275590551181102,0.6
29831,6.6,251.0,1.7,7.0,1.4,0.4,1.0,4.9
29832,14.0,421.0,2.3,0.0,4.4,0.5,0.385826771653543,2.4
29833,6.7,245.0,0.35,5.0,1.2,0.3,0.397637795275591,4.9
29834,80.7,1492.0,0.6,0.0,6.8,0.1,0.0039370078740157,0.2
29835,3.5,139.0,0.8,0.0,0.8,0.2,0.18,2.5
29836,15.0,390.0,2.0,-2.0,5.0,0.2,0.422,15.0
29837,3.7,530.0,1.01,4.0,5.7,6.8,0.0590551181102362,3.7
29838,9.225,397.0,1.4849999999999999,2.0,4.1,1.7,0.341,0.6
29839,15.0,544.0,6.5,-7.0,7.5,0.0,0.17,0.5
29840,54.400000000000006,1401.0,2.875,5.75,8.325000000000001,1.85,0.468503937007874,7.425000000000001
29841,72.0,1548.0,3.6,-6.0,13.0,0.35,0.0051181102362204,3.7
29842,7.5,362.0,1.6,5.0,4.1,2.0,0.551181102362205,5.5
29843,85.0,1628.0,1.0,4.0,7.0,0.3,0.444881889763779,8.0
29844,14.1,1010.0,1.32,11.0,13.7,5.29,0.364,2.64
29845,5.25,205.0,0.5,2.0,0.0,0.0,0.0393700787401575,9.7
29846,9.0,309.0,1.2,4.0,1.4,0.4,0.433070866141732,7.4
29847,21.7,1243.0,1.0,17.75,10.7,10.7,0.4683681102362205,1.2
29848,4.9,173.0,2.735,-5.0,3.9,0.1,0.236220472440945,4.5
29849,0.5,17.0,0.0,2.0,0.5,0.0,0.0,0.5
29850,72.0,1548.0,3.6,-6.0,13.0,0.35,0.0051181102362204,3.7
29851,78.0,1480.0,1.5,-2.0,7.0,0.0,0.003,0.0
29852,8.5,774.0,2.2,15.0,0.7,13.6,0.590551181102362,0.0
29853,8.8,561.0,0.5275,6.0,1.8,1.4,0.433070866141732,7.5
29854,7.1,295.0,0.36,4.0,4.6,0.9,0.456692913385827,5.1
29855,4.9,2710.0,3.175,12.0,15.9,4.6,0.0078740157480315,4.1
29856,14.0,381.0,0.9349999999999999,21.0,3.3,1.2,0.0511811023622047,14.0
29857,9.65,1090.0,1.775,2.75,10.525,0.5,1.0,0.5
29858,13.4,496.0,6.0,-5.0,6.2,1.1,0.18,0.3
29859,3.9,130.0,1.85,0.0,0.6,0.4,0.0393700787401575,3.4
29860,22.0,500.0,3.3,-7.0,3.0,0.1,0.208661417322835,2.6
29861,3.4,303.0,3.7,-6.0,3.1,0.4,0.0196850393700787,1.7
29862,14.5,877.0,2.41,5.0,3.9,1.1,0.385826771653543,1.5
29863,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29864,0.5,17.0,0.0,2.0,0.5,0.0,0.0,0.5
29865,11.7,206.0,0.35,5.0,0.0,0.0,0.15748031496063,10.1
29866,9.9,205.0,1.2,3.0,0.8,0.0,0.0,9.8
29867,10.9,183.0,0.35,12.0,0.0,2.5,0.0,8.44
29868,10.6,196.0,0.3,4.0,0.4,0.0,0.0,10.2
29869,15.7,275.0,0.4,-2.0,0.3,0.0,0.0039370078740157,13.8
29870,4.8,200.0,0.485,0.0,3.5,1.1,0.0472,4.8
29871,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
29872,10.5,188.0,0.475,4.0,0.7,0.0,0.0078740157480315,10.5
29873,0.5,555.0,1.275,2.25,6.0,2.325,0.669291338582677,1.25
29874,0.0,2.0,0.0,1.0,0.0,0.0,0.0177165354330709,0.0
29875,78.0,1506.0,0.0,14.0,5.0,0.0,0.0826771653543307,5.0
29876,10.0,184.0,0.35,4.0,0.8,0.0,0.0078740157480315,10.0
29877,8.2,164.0,0.575,1.0,0.6,0.0,0.0,7.3
29878,0.5,17.0,0.0,2.0,0.5,0.0,0.0,0.5
29879,13.6,406.0,0.0,3.0,3.1,2.0,0.047244094488189,13.5
29880,52.6,1634.0,1.65,20.0,8.9,11.6,0.358267716535433,16.2
29881,0.0,1.4,0.0,1.0,0.0,0.0,0.0,0.0
29882,26.0,946.0,2.8,8.0,8.1,4.5,0.47244094488189,3.5
29883,17.5,1326.0,0.9349999999999999,7.0,5.7,4.0,0.590551181102362,17.5
29884,0.5,17.0,0.0,2.0,0.5,0.0,0.0,0.5
29885,2.2,1147.0,0.7,15.0,16.5,9.59,0.354330708661417,1.4
29886,3.0,63.0,0.9,2.25,0.0,0.0,0.14,3.0
29887,0.4,1312.0,0.675,5.0,16.3,5.49,0.196850393700787,0.4
29888,10.5,187.0,0.4,3.0,0.5,0.0,0.0,9.0
29889,49.0,2047.0,4.3,17.0,15.0,16.0,0.590551181102362,3.6
29890,40.0,753.0,1.7249999999999999,9.0,0.8,0.1,0.015748031496063,38.0
29891,64.0,1795.0,6.3,-2.0,9.5,0.02,0.078740157480315,16.3
29892,36.7,1643.0,2.1,16.0,5.8,10.4,0.433070866141732,0.2
29893,28.2,1060.0,1.85,9.0,6.94,4.63,0.401,1.85
29894,4.48,150.0,0.0,-2.0,4.32,0.0,0.048,4.48
29895,12.0,1360.0,0.0,9.25,1.9,2.4,0.03117125984251968,6.1
29896,13.0,401.0,6.7,-4.0,6.1,0.2,0.307086614173228,0.6
29897,9.58,176.0,0.0,1.0,0.42,0.0,0.046,8.75
29898,9.0,185.0,1.8625,3.0,1.0,0.1,0.0,9.0
29899,1.5,1456.0,0.35,21.0,14.5,12.0,0.669291338582677,1.0
29900,3.9174999999999995,61.0,1.325,-1.5,1.1875,0.15,0.06521850393700789,2.45
29901,3.9174999999999995,61.0,1.325,-1.5,1.1875,0.15,0.06521850393700789,2.45
29902,12.3,565.0,0.4,6.0,3.3,5.2,0.047244094488189,12.1
29903,12.0,204.0,0.35,5.0,0.0,0.0,0.0,12.0
29904,5.2,157.0,1.6,1.0,0.9,0.3,0.307086614173228,1.4
29905,12.0,356.0,4.2,-3.0,6.1,0.1,0.374015748031496,0.4
29906,1.3,844.0,0.35,2.0,14.4,2.1,0.31496062992126,0.0
29907,8.9,1452.0,7.5,6.0,6.5,3.9,0.397637795275591,1.4
29908,0.5,17.0,0.0,2.0,0.5,0.0,0.0,0.5
29909,0.1,50.0,0.5,-1.0,2.4,0.0,0.0551181102362205,0.0
29910,10.7,192.0,1.6,0.0,0.5,0.0,0.0011811023622047,9.2
29911,11.6,206.0,0.375,5.0,0.3,0.004,0.0011,11.6
29912,9.825,407.0,0.9,2.25,8.9,1.625,0.17641732283464573,8.55
29913,52.0,1125.0,1.7499999999999998,-2.0,9.6,0.5,0.015748031496063,1.3
29914,11.0,368.0,6.1,-10.0,5.8,0.2,0.208661417322835,3.7
29915,2.9,457.0,0.925,2.0,7.0,5.1,0.0393700787401575,2.9
29916,18.3,493.0,3.1,-2.0,4.0,0.3,0.279527559055118,2.5
29917,4.1,339.0,6.2,-6.0,3.8,0.3,0.0039370078740157,1.2
29918,19.7,617.0,6.7,-7.0,11.5,0.0,0.22,1.5
29919,4.5,188.0,0.36,-2.0,3.3,1.0,0.0708661417322835,4.5
29920,19.6,361.0,0.8,5.0,0.4,0.0,0.169291338582677,16.2
29921,6.8,202.0,1.8,3.0,1.2,0.2,0.490157480314961,3.8
29922,13.0,320.0,0.385,0.0,3.68,0.6,0.0504,13.0
29923,9.8,185.0,0.30000000000000004,6.0,0.0,0.0,0.0054127559055118,9.4
29924,11.7,240.0,1.3,15.0,0.8,0.0,0.0,11.5
29925,26.5,805.0,1.3599999999999999,6.0,3.08,0.752,0.474,0.752
29926,6.6,201.0,1.3,3.0,1.5,0.2,0.31496062992126,5.9
29927,7.0,138.0,1.5,2.0,1.5,0.0,0.31496062992126,7.0
29928,7.4,234.0,1.2,2.0,1.7,0.3,0.31496062992126,6.5
29929,47.0,2192.0,4.5,8.0,5.9,2.8,0.511811023622047,0.6
29930,10.1,196.0,0.7,4.0,0.5,0.0,0.0,10.1
29931,7.83,255.0,1.38,2.0,0.9,0.425,0.193,7.0
29932,4.1,291.0,0.85,-3.0,6.5,2.0,0.0511811023622047,4.1
29933,10.1,180.0,0.0,11.0,0.4,0.0,0.0,10.0
29934,0.0,0.0,0.0,0.0,0.0,0.0,0.0236220472440945,0.0
29935,0.4,640.0,0.0,5.0,22.0,2.3,0.669291338582677,0.4
29936,11.0,209.0,0.8,4.0,0.7,0.0,0.0,11.0
29937,40.4,2143.0,3.7249999999999996,24.0,14.1,7.1,0.944881889763779,8.0
29938,4.5,201.0,3.1,-6.0,1.4,0.2,0.291338582677165,3.4
29939,4.0,105.0,2.4,-5.0,0.8,0.0,0.275590551181102,3.3
29940,61.0,1519.0,2.225,2.0,15.0,0.5,0.62992125984252,9.3
29941,3.5,249.0,0.625,7.0,0.5,3.7,0.433070866141732,0.1
29942,3.0,685.0,0.0,11.0,9.0,9.6,0.54,2.5
29943,2.8,104.0,2.7,-5.0,1.6,0.0,0.307086614173228,0.5
29944,8.8,263.0,4.2,-10.0,3.4,0.2,0.224409448818898,3.7
29945,10.3,180.0,0.35,13.0,0.3,0.02,0.0,10.1
29946,8.2,279.0,3.7,-5.0,3.4,0.2,0.248031496062992,2.4
29947,4.5,562.0,0.35,5.0,6.0,7.0,0.110236220472441,4.0
29948,1.8,55.0,0.7274999999999999,-5.0,0.8,0.02,0.0236220472440945,1.8
29949,5.4,342.0,0.85,4.0,0.8,0.7,0.275590551181102,4.1
29950,0.0,929.0,0.0,4.0,22.0,3.3,0.393700787401575,0.0
29951,2.7,85.0,1.6,-7.0,0.9,0.0,0.0078740157480315,2.7
29952,62.0,2030.0,2.385,14.0,6.5,4.2,0.118110236220472,16.0
29953,67.0,1845.0,3.125,14.0,10.0,2.0,0.78740157480315,3.3
29954,3.8,443.0,0.36,6.0,2.9,6.5,0.0393700787401575,2.5
29955,10.0,187.0,0.6,4.0,0.5,0.1,0.00394,10.0
29956,10.0,176.0,0.0,13.0,0.1,0.0,0.0039370078740157,9.8
29957,5.5,250.0,3.0,1.0,1.5,0.4,0.433070866141732,5.5
29958,54.0,2490.0,4.0,10.0,6.0,4.0,0.5,0.4
29959,12.0,208.0,0.5,15.0,0.5,0.0,0.0,11.0
29960,27.0,987.0,3.3,0.0,3.3,1.1,0.299212598425197,0.0
29961,10.0,176.0,0.0,13.0,0.1,0.0,0.0039370078740157,9.8
29962,4.1,398.0,0.685,3.0,4.4,4.3,0.0354330708661417,3.9
29963,5.4,290.0,1.4,6.0,1.2,1.0,0.551181102362205,4.9
29964,12.0,219.0,1.1,14.0,0.4,0.1,0.0118110236220472,12.0
29965,10.0,176.0,0.0,13.0,0.1,0.0,0.0039370078740157,9.8
29966,6.8,199.0,2.1,4.0,1.5,0.1,0.511811023622047,6.1
29967,3.275,1343.0,0.0,14.0,20.3,5.23,0.511811023622047,0.2
29968,12.0,381.0,0.0,2.0,3.7,1.9,0.04,12.0
29969,2.2,1549.0,1.125,20.0,8.4,14.0,0.551181102362205,1.8
29970,21.0,753.0,2.2,1.0,7.0,1.0,0.590551181102362,3.8
29971,74.2,1467.0,2.4,-4.0,9.4,0.22,0.0019685039370078,1.0
29972,77.0,400.0,2.7,-1.5,9.5,0.6250000000000001,0.3726377952755905,4.9
29973,66.0,1724.0,1.625,15.0,9.8,1.8,0.866141732283465,1.5
29974,10.8,331.0,1.185,-1.0,4.9,0.1,0.196850393700787,0.4
29975,21.5,933.0,0.0,2.0,15.8,2.61,0.275590551181102,2.4
29976,3.8,105.75,2.225,-3.75,1.8,0.0625,0.106265748031496,1.075
29977,14.5,417.0,0.0,3.0,3.5,2.0,0.05,14.5
29978,3.7,500.0,0.1,6.0,3.1,6.6,0.047244094488189,2.7
29979,0.6,14.0,0.2,2.0,0.2,0.1,0.0039370078740157,0.3
29980,0.5,17.0,0.0,2.0,0.5,0.0,0.0,0.5
29981,23.5,461.0,0.35,12.0,1.3,0.1,0.708661417322835,22.4
29982,10.0,206.0,0.9,3.0,0.8,0.0,0.0,10.0
29983,19.3,389.0,1.675,11.0,1.2,0.1,0.62992125984252,18.8
29984,0.2,3.0,0.35,1.0,0.0,0.0,0.0,0.0
29985,9.5,591.0,0.15,7.5,6.6,8.5,0.036564960629921144,9.5
29986,63.0,2079.0,3.3,2.0,6.9,1.9,0.275590551181102,1.0
29987,27.65,1510.0,4.5,-6.0,9.8,0.3,0.0393700787401575,0.1
29988,11.1,1233.0,1.0,13.0,0.5,2.1,0.708661417322835,7.0
29989,8.5,220.0,3.5,-8.0,2.5,0.1,0.24,3.0
29990,6.1,264.0,2.1,0.0,1.7,0.3,0.251968503937008,5.4
29991,4.4,258.0,0.36,0.0,3.4,2.2,0.047244094488189,4.4
29992,4.5,233.0,0.875,-2.0,9.0,0.07,0.31496062992126,4.5
29993,1.4,647.0,1.35,-8.0,18.0,1.1,0.0078740157480315,0.5
29994,11.0,200.0,0.25,5.0,0.5,0.0,0.0,11.0
29995,4.5,174.0,1.4,2.0,1.4,0.6,0.275590551181102,2.0
29996,29.3,629.0,1.5,0.0,3.7,0.1,0.275590551181102,0.2
29997,2.1,83.0,2.7,-5.0,1.1,0.0,0.34251968503937,0.8
29998,12.0,218.0,0.6,4.0,0.5,0.0,0.0,9.0
29999,7.2,226.0,4.5,-9.0,2.9,0.1,0.236220472440945,3.4
30000,11.0,201.0,0.4,3.0,0.6,0.0,0.01,9.0
30001,15.0,322.0,1.0,9.0,0.7,0.0,0.0,14.0
30002,71.6,1501.0,3.2,-5.0,11.7,0.4,0.0118110236220472,2.7
30003,23.2,435.0,0.825,13.0,1.2,0.1,0.708661417322835,22.8
30004,11.7,215.0,0.5,6.0,0.6,0.1,0.0118110236220472,11.7
30005,10.8,334.0,3.8,-9.0,2.9,0.5,0.15748031496063,5.2
30006,12.4,222.0,0.3,9.0,0.5,0.037500000000000006,0.0,11.3
30007,16.3,661.0,4.2,-4.0,8.4,0.9,0.452755905511811,1.4
30008,9.8,193.0,0.6,4.0,0.8,0.0,0.0,9.7
30009,69.0,1421.0,1.8,-1.0,10.3,0.2,0.0,1.1
30010,3.2,315.0,3.9,-7.0,3.9,0.5,0.0511811023622047,1.0
30011,12.7,767.0,1.5,3.0,2.3,2.1,0.21,1.9
30012,10.0,201.0,0.7,4.0,0.8,0.0,0.0,10.0
30013,9.3,174.0,0.5,2.0,0.7,0.0,0.0118110236220472,8.7
30014,2.5,102.0,3.4,-7.0,1.7,0.0,0.334645669291339,0.5
30015,11.6,211.0,0.5,6.0,0.6,0.1,0.0118110236220472,11.1
30016,1.5,1385.0,0.35,14.0,19.0,15.0,0.511811023622047,0.0
30017,11.0,691.0,0.96,12.0,4.4,6.6,0.385826771653543,0.2
30018,1.4,29.0,0.6,2.0,0.5,0.0,0.00512,0.5
30019,10.5,534.0,0.36,8.0,3.9,4.8,0.492125984251969,0.5
30020,78.0,1485.0,0.0,0.0,7.4,0.1,0.0039370078740157,0.3
30021,29.3,629.0,1.5,0.0,3.7,0.1,0.275590551181102,0.2
30022,8.7,281.0,1.185,8.0,1.9,0.2,0.748031496062992,7.0
30023,15.5,287.0,0.775,-2.75,0.5,0.0,0.005708661417322801,15.5
30024,72.0,1484.0,2.6,-4.0,12.0,0.3,0.0,2.0
30025,4.1,83.0,0.0,-2.0,0.8,0.0,0.196850393700787,4.1
30026,0.5,1095.0,0.35,15.0,20.4,13.0,0.708661417322835,0.5
30027,0.4,455.0,0.5,2.5,21.0,1.0,0.708661417322835,0.4
30028,14.4,1268.0,0.0,4.0,21.0,2.6,0.433070866141732,0.0
30029,13.8,985.0,7.1,-1.0,5.4,1.9,0.34,5.3
30030,37.75,1485.0,4.2,-6.0,11.9,0.3,0.0,3.7
30031,4.1,472.0,1.1,2.0,6.6,5.4,0.0393700787401575,3.6
30032,11.0,706.0,1.5499999999999998,-8.0,17.0,0.8,0.0078740157480315,0.5
30033,10.0,176.0,0.0,13.0,0.1,0.0,0.0039370078740157,9.8
30034,26.0,494.0,0.0,5.0,0.6,0.5,0.0,21.0
30035,77.0,1490.0,0.4,-1.0,8.7,0.4,0.0039370078740157,0.1
30036,14.0,452.0,6.5,-6.0,8.0,0.1,0.267716535433071,1.5
30037,78.0,1479.0,0.4,0.0,7.5,0.2,0.0078740157480315,0.1
30038,11.9,381.0,6.3,-10.0,5.6,0.2,0.27,4.1
30039,1.0,251.0,7.5,2.0,4.5,0.0,0.034,0.0
30040,2.2,73.0,1.75,-5.0,1.4,0.4,0.0354,0.0
30041,11.3,706.0,1.5499999999999998,-8.0,17.4,0.82,0.0078740157480315,0.5
30042,5.0,112.0,2.0,-5.0,0.8,0.0,0.21,3.1
30043,72.0,1492.0,3.5,-5.0,12.0,0.3,0.0078740157480315,3.0
30044,29.625,1485.0,3.6,-5.0,8.0,0.4,0.0059055118110236,0.6
30045,13.5,368.0,2.235,3.0,3.5,0.6,0.433070866141732,2.2
30046,3.4,92.0,1.0,-1.0,1.2,0.0,0.0078740157480315,3.4
30047,25.0,814.0,2.8,1.0,3.5,0.9,0.433070866141732,0.3
30048,7.6,164.0,0.9,1.0,0.5,0.0,0.0,7.6
30049,10.0,359.0,0.61,1.0,5.0,2.1,0.0393700787401575,8.0
30050,10.0,206.0,0.9,3.0,0.8,0.0,0.0,10.0
30051,4.0,252.0,0.86,1.0,3.2,2.3,0.0511811023622047,4.0
30052,4.5,188.0,0.36,-1.0,3.2,1.0,0.01,4.5
30053,9.3,1040.0,1.285,12.0,5.6,1.6,0.708661417322835,5.8
30054,4.1,265.0,0.85,0.0,4.1,2.3,0.0590551181102362,4.1
30055,17.4,2444.0,3.0,23.0,21.4,5.6,0.984251968503937,7.8
30056,76.0,1533.0,2.525,5.0,11.0,0.9,0.511811023622047,5.4
30057,0.8,75.0,0.5275,0.0,0.16,0.0,0.0,0.8
30058,3.3,122.0,4.0,3.0,2.2,0.11,0.885826771653543,0.4
30059,11.9,240.0,1.5,-5.0,1.3,0.0,0.220472440944882,0.0
30060,15.3,282.0,0.65,5.25,2.0,0.5,0.022145669291338578,14.4
30061,1.1,59.0,1.1,-1.0,1.4,0.1,0.0039370078740157,0.9
30062,10.6,191.0,0.39999999999999997,4.0,0.4,0.0,0.0118110236220472,10.0
30063,9.3,314.0,0.9,-2.0,3.6,0.3,0.062992125984252,8.8
30064,23.2,435.0,0.825,13.0,1.2,0.1,0.708661417322835,22.8
30065,2.8,106.0,3.0,-7.0,1.6,0.0,0.228346456692913,0.5
30066,4.5,188.0,0.36,-1.0,3.2,1.0,0.01,4.5
30067,1.1,725.0,0.35,5.0,13.7,3.09,0.47244094488189,1.1
30068,10.9,309.0,4.4,-10.0,4.1,0.1,0.259842519685039,3.6
30069,15.3,284.0,1.5,1.0,0.5,0.0,0.0,15.2
30070,8.9,310.0,4.6,-5.0,5.2,0.3,0.31496062992126,1.7
30071,14.0,420.0,7.0,-9.0,5.0,0.0,0.23,5.0
30072,25.2,611.0,0.61,4.0,4.0,1.8,0.0299212598425197,18.7
30073,82.1,1629.0,2.025,13.0,7.0,1.1,0.15748031496063,34.3
30074,5.25,331.0,6.1,-8.0,0.0,0.0,0.196850393700787,4.4
30075,2.1,749.0,1.0,2.0,19.3,4.0,0.3,0.5
30076,78.3,1442.0,1.4,-1.0,6.6,0.2,0.005,0.0
30077,10.7,550.0,0.36,7.0,2.8,5.3,0.0433070866141732,10.7
30078,14.5,263.0,1.0,3.0,0.3,0.025,0.026734251968503927,14.5
30079,20.35,2879.0,5.7,8.0,14.7,5.73,0.0039370078740157,3.0
30080,8.725,129.75,2.325,-2.0,3.0075000000000003,0.125,0.0,13.1
30081,12.0,201.0,0.0,15.0,0.0,0.0,0.0,12.0
30082,10.0,176.0,0.0,13.0,0.1,0.0,0.0039370078740157,9.8
30083,1.6,131.0,3.1,-1.0,1.4,0.2,0.31496062992126,1.6
30084,2.3,75.0,0.5,4.0,0.5,0.1,0.38,0.5
30085,66.0,1488.0,2.5575,3.0,16.8,0.5,0.393700787401575,1.4
30086,9.0,717.0,0.675,11.75,7.5,8.5,0.24879724409448825,1.425
30087,7.2,226.0,4.5,-9.0,2.9,0.1,0.24,3.4
30088,2.0,116.0,0.0,-4.0,0.4,0.0,0.0029527559055118,2.0
30089,3.5,859.0,1.125,12.0,8.3,13.2,0.511811023622047,3.0
