,carbohydrates_100g,energy_100g,fiber_100g,proteins_100g,saturated-fat_100g,sodium_100g,sugars_100g
22902,14.0,399.0,5.6,5.3,0.0,0.236220472440945,0.6
22903,34.0,1282.0,1.8267876662954934,10.0,4.5,0.393700787401575,4.0
22904,23.2,755.0,1.1,1.9,6.1,0.04,16.8
22905,24.5,575.0,1.3,1.0,2.3,0.03,17.6
22906,24.884280051892134,1623.0,3.4,7.9,0.6,0.110236220472441,0.9
22907,24.884280051892134,1707.0,3.0,11.0,3.0,0.0590551181102362,29.0
22908,5.9,349.0,1.1,0.9,0.6,0.433070866141732,2.3
22909,69.0,1846.0,1.8,5.5,9.9,0.0826771653543307,31.0
22910,21.9,596.0,1.8267876662954934,3.9,2.4,0.0039370078740157,17.5
22911,24.884280051892134,1874.0,5.7,6.4,4.8,0.0039370078740157,33.7
22912,24.884280051892134,1569.0,3.5,11.0,0.3,0.0039370078740157,2.7
22913,10.0,625.0,1.8267876662954934,6.9,0.9,0.708661417322835,2.8
22914,23.9,429.0,1.8267876662954934,0.5,0.1,0.0078740157480315,22.5
22915,3.0,2650.0,1.8267876662954934,0.8,5.3,0.393700787401575,1.5
22916,17.0,626.0,1.8267876662954934,6.75,1.4,0.236,0.9
22917,24.884280051892134,494.0,4.0,2.5,0.4,0.0984251968503937,0.5
22918,11.0,395.0,1.8267876662954934,5.4,3.4832571593152672,0.28272035457118266,8.467244664197693
22919,37.8,675.0,1.8267876662954934,0.6,0.5,0.0236220472440945,37.3
22920,28.0,1030.0,1.4,3.5,8.0,0.2,11.7
22921,36.0,1145.0,1.3,11.0,6.63,0.47244094488189,2.4
22922,13.3,237.0,0.3,0.3,0.0,0.0098425196850393,12.0
22923,71.0,1975.0,3.0,6.0,5.5,0.208661417322835,34.0
22924,7.0,120.0,1.8267876662954934,0.0,0.0,0.0039370078740157,6.9
22925,1.0,633.0,1.0,21.0,2.6,0.708661417322835,0.1
22926,59.4,1814.0,4.3,6.3,4.8,0.062992125984252,33.7
22927,4.9,115.0,2.5,0.7,0.0,0.196850393700787,1.6
22928,8.7,680.0,0.9,13.7,0.8,0.37,0.5
22929,14.6,264.0,1.1,0.4,0.0,0.0,14.1
22930,2.0,1107.0,1.2,12.5,9.0,0.708661417322835,2.0
22931,2.3,790.0,0.5,2.2,16.5,0.01,2.0
22932,8.57,584.0,4.05,10.5,2.1,0.319,1.19
22933,24.884280051892134,925.6407129494906,1.8267876662954934,6.738383179482894,3.4832571593152672,0.28272035457118266,8.467244664197693
22934,9.7,315.0,1.8267876662954934,4.5,0.8,0.220472440944882,1.9
22935,64.5,1640.0,5.5,11.0,4.0,1.126,7.0
22936,4.8,190.0,0.0,3.2,1.0,0.045,4.8
22937,0.5,1149.0,0.0,17.0,9.2,0.984251968503937,0.5
22938,6.4,169.0,0.8,1.5,0.4,0.299212598425197,1.4
22939,24.884280051892134,925.6407129494906,1.8267876662954934,6.738383179482894,3.4832571593152672,0.0,8.467244664197693
22940,59.1,591.0,0.0,0.0,0.0,0.01,0.0
22941,63.3,1823.0,7.0,11.9,5.5,0.826771653543307,1.5
22942,16.7,300.0,1.8267876662954934,0.2,0.0,0.0,16.1
22943,1.6,69.0,1.6,1.7,0.0,0.354,1.2
22944,0.5,795.0,0.5,18.8,1.8,0.275590551181102,0.2
22945,25.2,477.0,1.3,6.738383179482894,3.4832571593152672,0.006,24.8
22946,0.6,79.0,2.1,2.2,0.1,0.275590551181102,0.5
22947,32.9,573.0,0.9,6.738383179482894,3.4832571593152672,0.01,26.9
22948,3.1,598.0,1.0,13.4,2.7,0.62992125984252,2.3
22949,24.884280051892134,1585.0,1.8267876662954934,6.738383179482894,3.4832571593152672,0.28272035457118266,8.467244664197693
22950,2.1,444.0,1.9,17.0,1.0,0.41,0.9
22951,12.0,356.0,7.1,4.1,0.14,0.236220472440945,0.7
22952,10.0,213.0,1.7,1.1,0.1,0.255905511811024,2.6
22953,25.2,640.0,2.1,1.4,0.3,0.102362204724409,13.2
22954,3.8,2181.0,1.8267876662954934,0.6,4.0,0.826771653543307,2.4
22955,22.8,622.0,1.6,6.3,0.6,0.417322834645669,4.9
22956,7.1,885.0,1.5,13.7,6.4,0.32,1.0
22957,1.3,96.0,2.5,2.3,0.1,0.248031496062992,0.8
22958,24.884280051892134,335.0,0.0,2.8,0.1,0.669291338582677,9.7
22959,24.884280051892134,331.0,1.1,1.5,0.1,0.94488188976378,13.2
22960,13.3,728.0,2.3,8.4,5.8,0.338582677165354,4.5
22961,24.884280051892134,1611.0,4.4,0.0,0.7,0.551181102362205,6.9
22962,11.2,225.0,2.0,0.25,0.0,0.00492,11.2
22963,1.0,1120.0,0.0,17.0,8.8,1.02362204724409,0.7
22964,18.5,588.0,2.5,4.0,0.7,0.236220472440945,2.5
22965,64.0,1757.0,8.0,10.0,3.5,0.0984251968503937,20.0
22966,24.884280051892134,155.0,0.6,0.7,0.1,0.255905511811024,2.7
22967,24.884280051892134,1648.0,2.4,9.7,1.3,0.590551181102362,16.0
22968,13.1,399.0,1.8267876662954934,3.6,2.0,0.0511811023622047,13.1
22969,65.0,1858.0,4.6,10.0,1.6,0.2165,23.0
22970,5.4,287.0,1.8267876662954934,4.1,2.3,0.0551181102362205,4.5
22971,24.884280051892134,4.0,0.0,0.0,0.0,0.0039370078740157,0.5
22972,24.884280051892134,925.6407129494906,1.8267876662954934,6.738383179482894,3.4832571593152672,0.032,8.467244664197693
22973,52.4,2041.0,1.8267876662954934,12.7,3.2,0.669291338582677,1.4
22974,11.5,381.0,1.8267876662954934,6.738383179482894,3.4832571593152672,0.28272035457118266,8.467244664197693
22975,38.0,1785.0,1.8267876662954934,21.0,6.1,0.015748031496063,1.2
22976,10.0,849.0,1.0,20.0,1.2,0.47244094488189,0.9
22977,31.5,1068.0,2.1,8.7,6.2,0.47,8.5
22978,17.5,823.0,1.5,13.2,0.9,0.315,1.0
22979,0.0,1541.0,0.0,16.0,12.0,0.551181102362205,0.0
22980,2.6,514.0,0.2,21.0,1.2,0.748031496062992,1.0
22981,21.3,752.0,0.7,2.0,5.5,0.05,15.6
22982,24.884280051892134,682.0,2.4,0.4,0.1,0.0051181102362204,36.4
22983,29.4,511.0,0.5,0.6,3.4832571593152672,0.28272035457118266,26.7
22984,15.1,517.0,1.4,2.0,2.8,0.04,13.6
22985,68.0,2058.0,1.8267876662954934,6.5,14.0,0.228346456692913,25.0
22986,24.884280051892134,925.6407129494906,1.8267876662954934,6.738383179482894,3.4832571593152672,0.28272035457118266,8.467244664197693
22987,45.0,982.0,5.7,2.0,0.2,0.0098425196850393,25.0
22988,12.7,445.0,1.1,5.8,0.7,0.4,1.1
22989,45.0,982.0,5.7,2.0,0.2,0.0098425196850393,25.0
22990,24.884280051892134,883.0,0.0,19.0,6.2,0.0984251968503937,1.0
22991,14.2,368.0,1.8267876662954934,2.3,3.4832571593152672,0.28272035457118266,8.467244664197693
22992,46.0,1393.0,0.0,12.9,3.6,0.0551181102362205,1.0
22993,13.5,78.0,1.8267876662954934,3.3,0.5,0.0590551181102362,13.2
22994,76.2,1723.0,1.8267876662954934,11.5,3.5,0.728346456692913,24.8
22995,38.8,979.0,2.1,2.8,6.1,0.0905511811023622,17.8
22996,39.0,695.0,2.9,0.3,0.0,0.0,38.7
22997,14.0,259.0,1.8,0.0,0.0,0.0,13.0
22998,63.7,1833.0,7.4,9.3,4.0,0.005511811023622,19.1
22999,26.5,1212.0,0.4,4.1,11.6,0.0944881889763779,22.4
23000,71.0,2213.0,3.6,6.0,7.3,0.271653543307087,32.0
23001,11.0,197.0,0.1,0.2,0.1,0.01,10.9
23002,10.0,614.0,1.2,7.9,1.5,0.21259842519685,1.6
23003,1.3,188.0,0.0,5.5,0.2,0.295275590551181,0.5
23004,76.0,2238.0,3.3,6.5,7.4,0.271653582677165,32.0
23005,72.0,1983.0,6.0,7.5,5.3,0.3,32.0
23006,26.6,1056.0,1.7,7.1,4.7,0.39,1.3
23007,1.0,528.0,0.0,22.0,1.1,1.14173228346457,0.7
23008,11.0,481.0,1.8267876662954934,7.5,0.4,0.708661417322835,2.8
23009,12.9,251.0,2.2,0.5,0.0,0.0196850393700787,11.3
23010,51.0,1146.0,2.9,8.9,0.5,0.385826771653543,8.0
23011,59.0,2075.0,3.4,6.2,14.2,0.24,37.7
23012,0.6,425.0,0.0,22.0,0.3,0.62992125984252,0.6
23013,10.6,757.0,0.7,13.0,0.7,0.291338582677165,2.1
23014,16.8,1046.0,1.6,13.8,2.4,0.39,0.1
23015,16.5,1180.0,4.2,11.4,3.6,0.393700787401575,0.5
23016,5.6,96.0,0.01,0.017,0.0,0.0008,5.6
23017,71.0,1569.0,1.8267876662954934,17.0,3.4832571593152672,0.28272035457118266,8.467244664197693
23018,8.5,391.0,1.8267876662954934,3.5,3.3,0.0393700787401575,8.4
23019,12.7,292.0,0.1,3.1,0.5,0.0748031496062992,11.0
23020,7.9,260.0,1.57,2.3,0.24,0.149,1.8
23021,86.0,1678.0,2.5,7.5,0.8,0.118110236220472,0.3
23022,54.0,1351.0,3.0,9.5,0.8,0.512,1.5
23023,5.9,770.0,1.1,1.3,16.0,0.031496062992126,1.6
23024,50.0,1841.0,2.9,5.1,17.0,0.511811023622047,14.0
23025,54.0,2247.0,3.0,9.0,16.0,0.12992125984252,33.0
23026,0.5,358.0,0.4,14.7,1.0,0.381889763779528,0.5
23027,52.5,1565.0,1.5,6.8,2.3,0.393700787401575,29.6
23028,36.0,962.0,1.7,1.6,8.4,0.07,23.0
23029,4.0,888.0,0.0,2.5,2.5,0.0393700787401575,0.5
23030,14.8,891.0,1.1,15.6,2.6,0.48,1.3
23031,7.0,520.0,1.0,9.0,3.0,0.295,2.0
23032,86.0,1674.0,3.5,6.5,1.5,0.015748031496063,21.0
23033,63.0,1640.0,8.0,8.0,5.0,0.0,28.0
23034,17.0,314.0,2.0,0.4,0.0,0.0,17.0
23035,21.4,448.0,0.8,1.2,0.6,0.0393700787401575,13.5
23036,81.5,1700.0,7.41,7.41,0.0,0.63,37.0
23037,13.4,569.0,0.0,2.4,6.8,0.0433070866141732,11.4
23038,27.0,1026.0,3.0,8.0,5.0,0.492125984251969,5.6
23039,0.8,593.0,1.8267876662954934,12.6,3.4832571593152672,0.28272035457118266,8.467244664197693
23040,13.0,393.0,0.0,4.1,0.4,0.393700787401575,4.1
23041,22.8,714.0,1.4,4.6,4.0,0.0551181102362205,19.0
23042,1.1,1289.0,1.8267876662954934,13.0,7.2,0.905511811023622,1.0
23043,53.9,2105.0,1.1,5.9,11.7,0.303149606299213,27.6
23044,19.0,611.0,0.7,3.2,4.1,0.05,16.7
23045,13.2,424.0,0.1,1.9,2.9,0.04,11.3
23046,14.9,290.0,1.2,0.4,0.2,0.003,14.1
23047,0.5,356.0,1.8267876662954934,19.0,0.0,0.62992125984252,0.0
23048,15.7,302.0,1.5,0.4,0.2,0.003,14.3
23049,14.7,283.0,1.2,0.5,0.2,0.00333,13.7
23050,16.0,362.0,1.8267876662954934,1.8,0.2,0.122047244094488,0.6
23051,44.3,1125.0,2.2,10.4,2.5,0.59,3.7
23052,65.0,2099.0,3.0,7.0,4.0,0.15,32.0
23053,5.9,703.0,2.1,6.9,4.7,0.28,1.8
23054,15.0,270.0,1.0,0.0,0.0,0.01,15.0
23055,64.0,2070.0,2.56,6.72,14.4,0.192,39.2
23056,69.0,1699.0,4.3,5.3,5.3,0.1,18.0
23057,8.3,450.0,1.0,5.9,3.2,0.3,1.5
23058,38.8,1148.0,1.0,6.3,1.3,0.7,2.0
23059,16.0,280.0,0.2,0.3,0.0,0.0,15.0
23060,21.0,687.0,4.1,1.4,7.3,0.04,14.0
23061,0.1,331.0,0.0,18.5,0.1,0.669291338582677,0.0
23062,18.0,575.0,1.5,6.5,1.5,0.354330708661417,1.5
23063,14.0,255.0,1.0,0.5,0.1,0.01,12.0
23064,6.1,1836.0,0.5,1.0,4.0,0.826771653543307,3.4
23065,1.9,661.0,0.5,20.0,1.0,0.421259842519685,1.0
23066,11.2,485.0,0.5,6.2,1.6,0.4,0.3
23067,12.0,473.0,0.5,7.0,0.5,0.669291338582677,2.5
23068,60.0,1935.0,6.1,7.4,8.5,0.09,30.0
23069,58.0,1790.0,2.0,4.1,8.6,0.0984251968503937,28.0
23070,32.0,1094.0,1.1,3.2,11.0,0.03,25.0
23071,1.0,468.0,0.0,20.0,1.3,1.0,0.5
23072,16.0,2220.0,0.7,1.4,4.2,0.826771653543307,14.0
23073,11.4,419.0,1.8267876662954934,4.7,1.5,0.354330708661417,3.3
23074,10.6,180.0,0.0,0.0,0.0,0.01,10.6
23075,24.884280051892134,1700.0,1.8267876662954934,6.738383179482894,3.4832571593152672,0.28272035457118266,8.467244664197693
23076,1.0,1000.0,0.0,18.0,12.0,0.236220472440945,1.2
23077,1.1,408.0,1.8,5.7,2.9,0.47244094488189,0.0
23078,6.2,111.0,0.0,0.1,0.0,0.0511811023622047,5.7
23079,55.0,2109.0,3.0,9.9,12.0,0.728346456692913,6.4
23080,1.0,653.0,0.0,20.0,3.1,0.78740157480315,0.9
23081,2.2,102.0,2.3,2.7,0.2,0.181102362204724,0.6
23082,0.0,1.8,0.0,0.0,0.0,0.0236220472440945,0.0
23083,40.0,1146.0,0.5,5.4,5.7,0.0826771653543307,30.0
23084,14.0,1020.0,2.9,12.0,6.7,0.47244094488189,1.0
23085,39.2,1088.0,5.4,11.0,1.1,0.433070866141732,2.4
23086,60.0,2075.0,3.1,7.3,11.0,0.952755905511811,8.1
23087,60.7,2095.0,6.0,7.5,11.2,0.315,27.0
23088,96.0,990.0,0.0,0.0,0.0,0.0,0.0
23089,7.0,319.0,7.0,6.7,0.1,0.366141732283465,0.5
23090,4.61,78.2,0.152,0.152,0.0303,0.00477,4.61
23091,26.0,606.0,0.1,2.4,2.2,0.14,17.1
23092,54.5,1895.0,5.7,5.9,2.6,0.6,3.7
23093,0.2,2268.0,0.0,0.2,14.0,0.1,0.2
23094,0.4,1036.0,0.5,17.0,7.8,0.866141732283465,0.4
23095,14.7,429.0,0.3,4.1,2.0,0.05,14.2
23096,2.3,396.0,1.6,3.9,3.3,0.511811023622047,0.3
23097,25.9,878.0,0.7,1.9,9.4,0.0394,23.5
23098,67.0,1230.0,2.7,2.4,0.4,0.185,41.0
23099,63.0,2174.0,1.5,6.5,18.0,0.3,23.0
23100,52.5,1177.0,2.5,8.0,0.4,0.44,8.5
23101,50.0,2257.0,5.0,6.4,2.0,0.75,2.0
23102,35.7,597.0,1.43,0.0,0.0,0.0114,30.0
23103,2.0,74.0,2.0,1.0,0.0,0.46,0.0
23104,65.0,2099.0,1.6,5.5,16.0,0.33,31.0
23105,10.0,388.0,0.5,2.8,1.5,0.25,1.2
23106,11.4,202.0,0.1,0.2,0.0,0.01,10.3
23107,31.0,1041.0,1.6,11.0,3.9,0.6,3.0
23108,0.0,555.0,5.0,2.0,1.0,0.83,0.0
23109,0.9,488.0,0.0,21.5,1.1,0.866141732283465,0.8
23110,7.6,128.0,0.0,0.0,0.0,0.01,7.6
23111,9.8,607.0,1.2,3.6,5.6,0.52,1.3
23112,1.0,522.0,0.0,21.0,1.6,1.0,0.5
23113,2.0,74.0,2.0,1.0,0.0,0.46,0.0
23114,17.0,1847.0,0.3,1.1,3.2,0.8,14.5
23115,78.0,1707.0,3.9,11.0,2.1,0.14,14.0
23116,25.6,1041.0,2.2,8.9,1.3,0.6,3.3
23117,29.0,557.0,1.7,1.0,0.1,0.906,24.0
23118,3.5,133.0,2.0,2.3,0.1,0.492125984251969,0.7
23119,74.0,1616.0,4.5,5.0,0.7,0.19,31.0
23120,65.0,1835.0,3.9,6.3,8.8,0.15,28.0
23121,0.7,26.0,1.8267876662954934,0.5,0.2,0.295,0.5
23122,22.7,700.0,2.9,2.3,0.9,0.28740157480315,0.7
23123,21.9,801.0,2.7,4.1,6.4,0.08,17.3
23124,2.6,689.0,3.7,0.9,2.3,1.02,0.0
23125,59.0,2104.0,4.0,6.5,14.0,0.53,31.0
23126,6.5,109.0,0.5,0.1,0.1,0.05,6.5
23127,22.8,713.0,2.0,7.4,1.46,0.358267716535433,1.55
23128,8.5,145.0,0.5,0.5,0.5,0.0039370078740157,8.0
23129,24.884280051892134,189.0,1.8267876662954934,6.738383179482894,3.4832571593152672,0.28272035457118266,8.467244664197693
23130,1.0,1265.0,0.0,19.0,17.5,0.47244094488189,1.0
23131,20.2,963.0,1.1,7.7,7.3,0.35,1.9
23132,53.0,1831.0,3.6,6.0,9.5,0.07,32.0
23133,26.1,1115.0,2.7,3.7,2.1,0.456692913385827,2.3
23134,0.5,1364.0,0.0,15.7,9.1,0.511811023622047,0.5
23135,0.6,1119.0,1.8267876662954934,13.0,8.6,0.645669291338583,0.6
23136,18.8,943.0,1.0,6.2,2.01,0.48,0.5
23137,23.0,401.0,1.2,0.0,0.0,0.0196850393700787,22.0
23138,5.3,265.0,2.4,1.9,2.4,0.23,2.8
23139,0.7,528.0,1.8267876662954934,21.0,1.6,0.708661417322835,0.7
23140,24.884280051892134,375.0,1.0,0.9,3.4832571593152672,0.0,16.0
23141,1.3,1063.0,1.8267876662954934,17.5,8.2,0.181102362204724,0.3
23142,4.8,168.0,1.3,1.2,1.0,0.2,0.8
23143,53.7,1251.0,1.9,8.5,2.0,0.393700787401575,2.5
23144,67.0,2058.0,2.5,5.0,12.0,0.374015748031496,35.0
23145,6.6,112.0,0.0,0.0,0.0,0.0,6.6
23146,1.6,803.0,3.2,15.0,1.0,0.358267716535433,0.0
23147,18.0,327.0,1.1,0.7,0.0,0.01,16.0
23148,69.0,1585.0,5.3,15.0,0.6,0.8,2.6
23149,26.3,1062.0,2.4,13.3,6.3,0.708661417322835,2.3
23150,2.0,537.0,1.5,18.0,1.7,0.95,2.0
23151,10.0,686.0,0.9,5.7,2.4,0.358267716535433,1.0
23152,2.0,537.0,1.5,18.0,1.7,0.95,2.0
23153,45.0,982.0,5.7,2.0,0.3,0.0118110236220472,25.0
23154,3.0,303.0,3.7,0.9,0.7,0.248031496062992,2.9
23155,12.7,491.0,2.1,2.3,3.7,0.06,11.0
23156,2.9,406.0,3.8,11.7,1.7,0.28,0.9
23157,6.6,1544.0,1.5,5.4,0.4,0.748,2.6
23158,2.5,2414.0,1.0,5.5,4.2,0.551,0.8
23159,75.0,1626.0,3.6,4.8,0.7,0.19,22.0
23160,0.0,374.0,1.8267876662954934,22.0,0.0,0.708661417322835,0.0
23161,34.0,1646.0,1.4,7.0,14.0,0.240157480314961,11.0
23162,2.2,1344.0,0.7,15.6,11.0,1.1,1.0
23163,73.6,1552.0,4.8,7.8,0.4,0.590551181102362,21.0
23164,22.7,985.0,3.5,6.4,2.0,0.511811023622047,6.6
23165,4.2,705.0,0.0,10.3,2.8,0.220472440944882,0.7
23166,63.0,1778.0,4.9,8.8,1.3,0.19,21.0
23167,43.2,1008.0,3.1,2.4,4.4,0.106299212598425,23.9
23168,15.0,408.0,0.1,3.3,1.8,0.05,12.0
23169,68.0,1354.0,2.5,5.0,0.5,0.3,43.0
23170,65.0,1817.0,5.4,6.7,5.2,0.14,29.0
23171,11.0,187.0,0.0,0.0,0.0,0.07,11.0
23172,24.884280051892134,1724.0,3.4,11.0,11.1,0.417322834645669,41.4
23173,13.0,490.0,1.5,5.5,1.0,0.396,4.5
23174,42.0,1462.0,3.4,7.0,11.0,0.04,31.0
23175,62.0,2208.0,4.1,5.0,2.5,0.582677165354331,4.5
23176,55.8,1866.0,1.8,5.5,10.9,0.394,23.9
23177,0.8,1096.0,1.8267876662954934,16.0,7.3,0.984,0.7
23178,62.9,1787.0,4.4,9.8,3.8,0.12,33.6
23179,98.0,1000.0,0.5,0.0,0.5,0.0,0.5
23180,1.3,296.0,0.0,14.8,0.2,0.62992125984252,1.0
23181,4.8,168.0,1.3,1.2,1.0,0.2,0.8
23182,0.05,2.0,0.25,0.1,0.05,0.005,0.05
23183,5.7,328.0,2.1,3.2,2.9,0.216535433070866,3.4
23184,19.0,335.0,1.5,0.4,0.1,0.005,18.0
23185,55.0,1918.0,0.6,5.3,2.0,0.279527559055118,24.0
23186,55.3,1472.0,1.8,6.7,6.8,0.531496062992126,20.5
23187,14.2,954.0,1.3,15.2,2.7,0.42,1.73
23188,8.1,546.0,3.5,9.3,2.0,0.344488188976378,1.0
23189,63.5,2052.0,1.9,6.5,14.8,0.24,25.9
23190,10.5,440.0,3.0,9.6,0.2,0.669291338582677,0.5
23191,24.884280051892134,213.0,0.1,0.1,1.1,0.0275590551181102,14.4
23192,14.5,555.0,0.9,5.8,2.9,0.25,0.8
23193,1.3,2724.0,0.5,1.8,5.7,0.590551181102362,1.3
23194,29.0,1031.0,2.0,10.0,5.5,0.767716535433071,6.0
23195,50.0,1258.0,3.0,10.0,0.7,0.6,7.5
23196,12.0,214.0,0.6,0.1,0.0,0.0,11.7
23197,29.9,1006.0,1.2,4.7,7.6,0.0708661417322834,20.8
23198,15.5,434.0,0.0,3.3,2.1,0.1,13.5
23199,0.6,19.0,2.1,2.2,0.0,0.275590551181102,0.0
23200,5.7,323.0,4.5,6.2,1.1,0.318897637795276,2.0
23201,64.4,1979.0,4.0,6.6,2.0,0.62992125984252,1.5
23202,76.4,1544.0,5.2,6.7,1.4,0.4,30.2
23203,21.2,1299.0,1.0,8.5,14.3,0.42,4.2
23204,1.0,618.0,0.2,20.0,3.5,0.7,0.5
23205,76.0,1812.0,2.0,6.0,7.0,0.3,0.9
23206,8.5,161.0,0.2,0.65,0.0,0.05,8.5
23207,0.0,1105.0,1.8267876662954934,17.1,9.2,0.976377952755905,0.0
23208,2.1,82.0,1.7,1.5,0.1,0.12,1.6
23209,56.4,2203.0,2.2,6.0,15.6,0.6,17.2
23210,1.9,1707.0,1.8267876662954934,7.1,17.6,0.503937007874016,1.6
23211,11.4,1402.0,0.0,0.8,2.6,1.13385826771654,5.6
23212,67.0,1506.0,3.4,9.2,1.8,0.52,5.4
23213,14.2,260.0,1.8267876662954934,0.5,0.1,0.0039370078740157,14.1
23214,24.4,578.0,0.2,2.5,2.1,0.0669291338582677,15.5
23215,8.47,151.0,0.12,0.19,0.02,0.01,8.39
23216,20.0,960.0,2.5,4.5,4.0,0.9,4.0
23217,3.2,823.0,0.8,1.5,16.7,0.026,2.1
23218,0.5,368.0,1.8267876662954934,20.1,0.2,0.531496062992126,0.5
23219,1.0,653.0,0.0,20.0,3.1,0.78740157480315,0.9
23220,1.0,653.0,0.0,20.0,3.1,0.78740157480315,0.9
23221,0.5,82.0,1.8267876662954934,2.3,0.1,0.271653543307087,0.5
23222,14.0,581.0,1.5,4.0,3.6,0.2,1.9
23223,52.6,1924.0,3.4,6.5,17.6,0.16,31.3
23224,7.8,273.0,1.6,2.6,0.5,0.11,1.24
23225,4.5,75.5,0.0,0.0,0.0,0.0075,4.5
23226,29.9,1268.0,3.2,2.0,5.1,0.62992125984252,4.8
23227,8.2,218.0,1.8267876662954934,3.3,0.5,0.0393700787401575,7.9
23228,2.0,1107.0,1.2,13.0,9.0,0.708661417322835,2.0
23229,2.4,431.0,1.8267876662954934,21.3,0.3,0.429133858267717,0.5
23230,3.4,252.0,0.9,5.3,0.6,0.22,1.2
23231,17.0,534.0,0.8,4.9,0.8,0.393700787401575,1.0
23232,18.0,561.0,0.0,3.0,3.6,0.05,16.0
23233,13.0,257.0,1.3,0.4,0.19,0.0,11.9
23234,17.0,741.0,1.0,4.0,3.1,0.47244094488189,2.5
23235,41.7,1175.0,1.3,12.7,2.5,0.56,1.8
23236,1.5,689.0,0.0,20.5,6.0,0.3,1.5
23237,53.0,2261.0,4.0,6.1,3.0,0.5,2.9
23238,8.4,149.0,0.0,0.0,0.0,0.02,8.3
23239,0.5,150.0,1.3,5.3,0.3,0.393700787401575,0.5
23240,24.884280051892134,1218.0,0.0,13.9,5.8,0.47244094488189,1.0
23241,27.3,753.0,1.0,1.1,6.6,0.031496062992126,23.8
23242,55.0,2071.0,3.5,4.4,7.0,0.5,3.3
23243,52.0,2163.0,2.7,4.3,7.0,0.72,2.2
23244,29.6,865.0,2.3,6.6,1.7,0.7,2.0
23245,25.5,840.0,0.0,10.3,2.5,0.52755905511811,3.2
23246,4.7,335.0,0.0,13.5,0.1,0.452755905511811,0.0
23247,75.0,1806.0,4.0,6.5,7.5,0.06,37.5
23248,2.1,80.0,1.3,1.1,0.2,0.18,1.9
23249,14.0,455.0,2.3,5.0,0.5,0.35,1.4
23250,6.9,197.0,2.2,1.5,0.2,0.512,5.3
23251,6.9,223.0,2.5,1.7,0.5,0.366141732283465,5.8
23252,3.5,585.0,0.0,8.3,6.9,0.0393700787401575,3.5
23253,13.9,611.0,0.7,5.7,2.2,0.259842519685039,1.0
23254,66.5,1969.0,2.2,6.4,9.5,0.32,30.6
23255,14.0,262.0,1.9,0.3,0.1,0.078740157480315,14.0
23256,12.5,228.0,0.51,0.3,0.1,0.1,12.4
23257,58.5,2160.0,3.5,4.5,13.5,0.2,39.5
23258,2.7,692.0,1.1,12.0,4.7,0.4,0.2
23259,7.0,331.0,1.2,5.4,1.0,0.39,2.2
23260,8.7,372.0,1.4,5.1,1.7,0.188976377952756,2.0
23261,60.9,2108.0,3.8,5.2,15.9,0.25,40.4
23262,23.0,614.0,1.8267876662954934,6.8,0.4,0.47244094488189,4.4
23263,24.884280051892134,1611.0,6.7,7.8,0.1,0.0078740157480315,0.9
23264,44.7,2260.0,1.8267876662954934,5.8,2.7,0.52,3.8
23265,10.6,180.0,0.0,0.0,0.0,0.0,10.6
23266,24.884280051892134,1046.0,2.7,11.0,3.2,0.511811023622047,3.4
23267,1.0,331.0,0.0,16.0,0.1,0.4,0.0
23268,25.0,948.0,1.9,2.8,9.4,0.06,19.0
23269,20.1,587.0,2.8,6.0,0.7,0.570866141732283,0.9
23270,1.0,331.0,0.0,16.0,0.1,0.4,0.0
23271,10.4,535.0,0.6,7.5,2.0,0.23,1.1
23272,11.1,412.0,1.2,4.3,0.8,0.23,4.0
23273,1.0,981.0,2.9,15.0,1.9,0.381889763779528,0.0
23274,6.2,111.0,0.0,0.1,0.0,0.0984251968503937,5.7
23275,19.0,455.0,1.4,3.0,1.13,0.0333,15.2
23276,17.3,785.0,1.9,3.1,6.1,0.3,5.4
23277,9.8,785.0,2.1,8.3,6.8,0.402,2.8
23278,15.5,462.0,0.8,2.4,2.6,0.031496062992126,15.5
23279,27.8,478.0,0.8,0.3,0.0,0.02,25.7
23280,14.0,310.0,2.5,2.2,0.1,0.354330708661417,6.5
23281,52.1,1834.0,1.4,5.7,16.7,0.14,37.8
23282,55.0,1856.0,2.1,4.7,2.9,0.228,35.0
23283,2.5,120.0,0.8,2.0,0.7,0.0275590551181102,2.0
23284,7.5,583.0,1.3,9.0,2.3,0.204724409448819,1.1
23285,60.8,2105.0,1.8,5.1,12.0,0.707,5.2
23286,52.0,1988.0,1.0,5.7,2.5,0.35,22.0
23287,21.0,554.0,1.6,2.1,2.2,0.04,0.2
23288,58.5,1493.0,8.0,13.8,0.7,0.64,1.0
23289,10.5,184.0,0.2,0.1,0.0,0.01,9.75
23290,16.2,499.0,0.3,4.1,2.7,0.04,15.8
23291,57.0,1430.0,2.0,9.0,1.0,0.47244094488189,14.0
23292,1.8,782.0,0.8,13.8,2.2,0.472,0.2
23293,44.7,1014.0,3.3,7.5,0.3,0.51,2.9
23294,65.8,2064.0,1.7,6.0,11.7,0.3,26.8
23295,6.3,109.0,0.0,0.5,0.0,0.0196850393700787,6.1
23296,24.884280051892134,209.0,1.8267876662954934,6.738383179482894,3.4832571593152672,0.28272035457118266,8.467244664197693
23297,24.884280051892134,218.0,1.8267876662954934,6.738383179482894,3.4832571593152672,0.28272035457118266,8.467244664197693
23298,0.5,1373.0,0.0,15.7,9.1,0.5,0.5
